UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5763,L52942,1,301.8,311.2,1334,52.3,68,0,0,0,0,0,0
5764,H35177,0,301.8,311.2,1451,39.4,70,0,0,0,0,0,0
5765,L52944,1,301.7,311.2,1589,37.9,75,0,0,0,0,0,0
5766,L52945,1,301.7,311.3,1708,30.5,77,0,0,0,0,0,0
5767,M20626,2,301.7,311.2,1413,42.6,79,0,0,0,0,0,0
5768,M20627,2,301.6,311.2,1415,46.5,82,0,0,0,0,0,0
5769,L52948,1,301.7,311.3,1421,45.9,85,0,0,0,0,0,0
5770,L52949,1,301.7,311.3,1348,51.0,87,0,0,0,0,0,0
5771,L52950,1,301.6,311.2,1408,42.9,89,0,0,0,0,0,0
5772,L52951,1,301.6,311.2,1525,43.7,91,0,0,0,0,0,0
5773,L52952,1,301.6,311.3,1706,29.9,93,0,0,0,0,0,0
5774,H35187,0,301.6,311.2,1395,46.8,95,0,0,0,0,0,0
5775,L52954,1,301.5,311.1,1602,34.3,100,0,0,0,0,0,0
5776,L52955,1,301.6,311.1,1907,21.5,102,0,0,0,0,0,0
5777,L52956,1,301.6,311.1,1325,49.2,104,0,0,0,0,0,0
5778,L52957,1,301.6,311.1,1408,44.4,106,0,0,0,0,0,0
5779,M20638,2,301.7,311.1,1489,41.4,108,0,0,0,0,0,0
5780,L52959,1,301.6,311.1,1680,29.2,111,0,0,0,0,0,0
5781,L52960,1,301.7,311.2,1517,42.4,113,0,0,0,0,0,0
5782,M20641,2,301.7,311.1,1618,36.7,115,0,0,0,0,0,0
5783,L52962,1,301.7,311.1,1455,39.8,118,0,0,0,0,0,0
5784,H35197,0,301.8,311.1,1543,36.4,120,0,0,0,0,0,0
5785,M20644,2,301.8,311.1,1399,41.8,125,0,0,0,0,0,0
5786,L52965,1,301.7,311.1,1469,37.2,128,0,0,0,0,0,0
5787,L52966,1,301.7,311.2,1521,36.7,130,0,0,0,0,0,0
5788,L52967,1,301.7,311.3,1584,38.8,132,0,0,0,0,0,0
5789,L52968,1,301.8,311.5,1443,43.3,134,0,0,0,0,0,0
5790,M20649,2,301.8,311.5,1416,49.0,136,0,0,0,0,0,0
5791,M20650,2,301.7,311.2,1563,34.5,139,0,0,0,0,0,0
5792,M20651,2,301.8,311.3,1542,40.1,142,0,0,0,0,0,0
5793,M20652,2,301.8,311.3,1624,31.6,145,0,0,0,0,0,0
5794,L52973,1,301.8,311.3,1471,44.2,148,0,0,0,0,0,0
5795,M20654,2,301.9,311.5,1492,40.8,150,0,0,0,0,0,0
5796,M20655,2,301.9,311.4,1465,39.9,153,0,0,0,0,0,0
5797,L52976,1,301.7,311.1,1399,55.1,156,0,0,0,0,0,0
5798,L52977,1,301.6,311.0,1431,42.6,158,0,0,0,0,0,0
5799,L52978,1,301.5,310.9,1600,39.0,160,0,0,0,0,0,0
5800,L52979,1,301.5,310.8,1593,34.5,162,0,0,0,0,0,0
5801,L52980,1,301.5,310.9,1469,44.7,164,0,0,0,0,0,0
5802,L52981,1,301.5,310.8,1413,44.6,166,0,0,0,0,0,0
5803,L52982,1,301.4,310.8,1490,38.0,168,0,0,0,0,0,0
5804,L52983,1,301.5,310.9,1671,31.1,170,0,0,0,0,0,0
5805,L52984,1,301.5,310.9,1365,46.5,172,0,0,0,0,0,0
5806,M20665,2,301.4,310.9,1557,39.3,174,0,0,0,0,0,0
5807,L52986,1,301.4,310.9,1440,45.4,177,0,0,0,0,0,0
5808,M20667,2,301.4,310.9,1489,38.9,179,0,0,0,0,0,0
5809,L52988,1,301.4,311.0,1733,25.7,182,0,0,0,0,0,0
5810,H35223,0,301.3,311.0,1580,36.6,184,0,0,0,0,0,0
5811,L52990,1,301.3,311.0,1856,21.9,189,0,0,0,0,0,0
5812,L52991,1,301.3,311.1,1454,40.3,191,0,0,0,0,0,0
5813,L52992,1,301.4,311.1,1495,36.3,193,0,0,0,0,0,0
5814,L52993,1,301.2,311.0,1761,29.1,195,0,0,0,0,0,0
5815,M20674,2,301.3,311.0,1402,47.5,197,0,0,0,0,0,0
5816,L52995,1,301.2,311.0,1670,33.0,200,0,0,0,0,0,0
5817,L52996,1,301.3,311.0,1582,35.6,202,0,0,0,0,0,0
5818,L52997,1,301.3,311.0,1542,35.1,204,0,0,0,0,0,0
5819,L52998,1,301.3,311.0,1539,36.9,206,0,0,0,0,0,0
5820,L52999,1,301.3,311.0,1418,41.9,208,0,0,0,0,0,0
5821,L53000,1,301.3,311.1,1723,27.6,210,0,0,0,0,0,0
5822,L53001,1,301.3,311.1,1303,49.2,212,0,0,0,0,0,0
5823,M20682,2,301.3,311.0,1463,50.2,214,0,0,0,0,0,0
5824,L53003,1,301.2,311.0,1544,39.3,217,0,0,0,0,0,0
5825,L53004,1,301.2,311.0,1596,37.2,219,0,0,0,0,0,0
5826,L53005,1,301.3,311.1,1413,42.0,221,0,0,0,0,0,0
5827,M20686,2,301.3,311.1,1492,41.2,223,0,0,0,0,0,0
5828,L53007,1,301.3,311.1,1624,40.9,0,0,0,0,0,0,0
5829,L53008,1,301.3,311.1,1504,39.1,2,0,0,0,0,0,0
5830,M20689,2,301.2,311.1,1574,34.3,4,0,0,0,0,0,0
5831,M20690,2,301.3,311.2,1438,42.4,7,0,0,0,0,0,0
5832,L53011,1,301.3,311.3,1474,50.7,10,0,0,0,0,0,0
5833,L53012,1,301.3,311.2,1675,32.1,12,0,0,0,0,0,0
5834,L53013,1,301.3,311.2,1457,44.5,14,0,0,0,0,0,0
5835,L53014,1,301.3,311.3,1434,49.8,16,0,0,0,0,0,0
5836,L53015,1,301.3,311.2,1668,30.1,18,0,0,0,0,0,0
5837,L53016,1,301.2,311.1,1550,39.7,20,0,0,0,0,0,0
5838,M20697,2,301.3,311.1,1834,25.4,22,0,0,0,0,0,0
5839,M20698,2,301.4,311.2,1476,36.5,25,0,0,0,0,0,0
5840,M20699,2,301.4,311.2,1541,36.3,28,0,0,0,0,0,0
5841,M20700,2,301.3,311.1,1581,30.9,31,0,0,0,0,0,0
5842,M20701,2,301.3,311.1,1678,30.7,34,0,0,0,0,0,0
5843,L53022,1,301.4,311.2,1355,50.6,37,0,0,0,0,0,0
5844,L53023,1,301.5,311.2,1700,28.8,39,0,0,0,0,0,0
5845,L53024,1,301.4,311.1,1462,37.1,41,0,0,0,0,0,0
5846,M20705,2,301.4,311.2,1727,26.5,43,0,0,0,0,0,0
5847,L53026,1,301.4,311.3,1674,33.3,46,0,0,0,0,0,0
5848,L53027,1,301.4,311.3,1397,42.3,48,0,0,0,0,0,0
5849,L53028,1,301.4,311.3,2323,15.9,50,0,0,0,0,0,0
5850,M20709,2,301.4,311.2,1434,47.6,52,0,0,0,0,0,0
5851,L53030,1,301.3,311.1,1560,35.3,55,0,0,0,0,0,0
5852,L53031,1,301.2,311.0,1573,32.8,57,0,0,0,0,0,0
5853,H35266,0,301.2,310.9,1798,22.3,59,0,0,0,0,0,0
5854,L53033,1,301.2,311.0,1567,35.1,64,0,0,0,0,0,0
5855,L53034,1,301.2,310.9,1416,53.3,66,0,0,0,0,0,0
5856,M20715,2,301.2,310.9,1424,45.2,68,0,0,0,0,0,0
5857,H35270,0,301.2,310.9,1598,35.9,71,0,0,0,0,0,0
5858,L53037,1,301.3,310.9,1760,23.9,76,0,0,0,0,0,0
5859,L53038,1,301.3,311.0,1348,44.5,78,0,0,0,0,0,0
5860,L53039,1,301.3,311.0,1542,33.6,80,0,0,0,0,0,0
5861,L53040,1,301.3,310.9,1566,33.1,82,0,0,0,0,0,0
5862,L53041,1,301.3,311.0,1554,47.7,84,0,0,0,0,0,0
5863,L53042,1,301.4,311.0,1470,40.6,86,0,0,0,0,0,0
5864,M20723,2,301.4,311.1,1758,25.4,88,0,0,0,0,0,0
5865,M20724,2,301.4,311.0,1486,36.5,91,0,0,0,0,0,0
5866,M20725,2,301.5,311.1,1402,40.0,94,0,0,0,0,0,0
5867,L53046,1,301.5,311.1,1459,45.1,97,0,0,0,0,0,0
5868,L53047,1,301.5,311.0,1494,45.3,99,0,0,0,0,0,0
5869,L53048,1,301.5,311.1,1731,27.9,101,0,0,0,0,0,0
5870,L53049,1,301.5,311.1,2076,18.7,103,0,0,0,0,0,0
5871,L53050,1,301.5,311.1,2055,16.8,105,0,0,0,0,0,0
5872,L53051,1,301.5,311.1,1469,49.5,107,0,0,0,0,0,0
5873,M20732,2,301.5,311.0,1504,42.6,109,0,0,0,0,0,0
5874,M20733,2,301.5,311.1,1396,43.5,112,0,0,0,0,0,0
5875,M20734,2,301.5,311.1,1660,33.8,115,0,0,0,0,0,0
5876,M20735,2,301.5,311.0,1577,39.7,118,0,0,0,0,0,0
5877,L53056,1,301.5,311.1,1426,52.1,121,0,0,0,0,0,0
5878,L53057,1,301.5,311.1,1458,41.4,123,0,0,0,0,0,0
5879,L53058,1,301.4,311.0,1533,45.8,125,0,0,0,0,0,0
5880,L53059,1,301.4,311.0,1701,28.4,127,0,0,0,0,0,0
5881,L53060,1,301.5,311.1,1434,49.6,129,0,0,0,0,0,0
5882,L53061,1,301.4,311.1,1952,22.7,131,0,0,0,0,0,0
5883,L53062,1,301.4,311.1,1469,36.9,133,0,0,0,0,0,0
5884,L53063,1,301.4,311.1,1800,26.0,135,0,0,0,0,0,0
5885,M20744,2,301.3,311.1,1438,43.0,137,0,0,0,0,0,0
5886,L53065,1,301.3,311.1,1647,28.2,140,0,0,0,0,0,0
5887,L53066,1,301.4,311.1,1494,41.9,142,0,0,0,0,0,0
5888,H35301,0,301.4,311.1,1445,41.4,144,0,0,0,0,0,0
5889,M20748,2,301.5,311.1,1507,38.6,149,0,0,0,0,0,0
5890,M20749,2,301.4,311.0,1234,55.8,152,0,0,0,0,0,0
5891,L53070,1,301.4,311.0,1634,32.6,155,0,0,0,0,0,0
5892,L53071,1,301.4,311.0,1334,53.3,157,0,0,0,0,0,0
5893,L53072,1,301.4,311.1,1472,44.5,159,0,0,0,0,0,0
5894,M20753,2,301.3,311.0,1410,52.7,161,0,0,0,0,0,0
5895,L53074,1,301.2,310.9,1597,37.9,164,0,0,0,0,0,0
5896,M20755,2,301.2,310.9,1460,46.7,166,0,0,0,0,0,0
5897,L53076,1,301.1,310.8,1274,55.7,169,0,0,0,0,0,0
5898,M20757,2,301.0,310.7,1517,40.2,171,0,0,0,0,0,0
5899,L53078,1,301.0,310.7,1300,57.2,174,0,0,0,0,0,0
5900,H35313,0,300.9,310.6,1686,27.7,176,0,0,0,0,0,0
5901,M20760,2,300.9,310.7,1485,41.0,181,0,0,0,0,0,0
5902,L53081,1,301.0,310.7,1464,45.8,184,0,0,0,0,0,0
5903,L53082,1,300.9,310.6,1598,35.4,186,0,0,0,0,0,0
5904,L53083,1,300.9,310.5,1894,21.9,188,0,0,0,0,0,0
5905,M20764,2,300.8,310.5,1330,59.0,190,0,0,0,0,0,0
5906,H35319,0,300.8,310.5,1582,31.1,193,0,0,0,0,0,0
5907,L53086,1,300.7,310.3,1533,35.6,198,0,0,0,0,0,0
5908,H35321,0,300.8,310.4,1419,46.4,200,0,0,0,0,0,0
5909,M20768,2,300.8,310.3,1526,36.3,205,0,0,0,0,0,0
5910,H35323,0,300.7,310.2,1364,65.3,208,1,1,0,1,1,0
5911,M20770,2,300.8,310.3,1458,43.4,0,0,0,0,0,0,0
5912,M20771,2,300.8,310.4,1288,64.0,3,0,0,0,0,0,0
5913,M20772,2,300.7,310.3,1659,29.8,6,0,0,0,0,0,0
5914,H35327,0,300.7,310.2,1479,52.3,9,0,0,0,0,0,0
5915,L53094,1,300.7,310.3,1592,36.0,14,0,0,0,0,0,0
5916,M20775,2,300.6,310.2,1532,38.7,16,0,0,0,0,0,0
5917,L53096,1,300.6,310.2,1555,41.9,19,0,0,0,0,0,0
5918,L53097,1,300.6,310.2,1341,52.6,21,0,0,0,0,0,0
5919,L53098,1,300.6,310.1,1541,42.0,23,0,0,0,0,0,0
5920,L53099,1,300.6,310.3,1414,50.6,25,0,0,0,0,0,0
5921,L53100,1,300.5,310.2,1764,25.9,27,0,0,0,0,0,0
5922,L53101,1,300.5,310.3,1336,57.1,29,0,0,0,0,0,0
5923,L53102,1,300.5,310.3,1435,43.3,31,0,0,0,0,0,0
5924,M20783,2,300.4,310.3,1537,35.0,33,0,0,0,0,0,0
5925,L53104,1,300.3,310.2,1369,48.8,36,0,0,0,0,0,0
5926,M20785,2,300.2,310.1,1619,31.3,38,0,0,0,0,0,0
5927,L53106,1,300.2,310.1,1440,51.1,41,0,0,0,0,0,0
5928,L53107,1,300.2,310.1,1649,30.5,43,0,0,0,0,0,0
5929,M20788,2,300.2,310.1,1550,38.7,45,0,0,0,0,0,0
5930,L53109,1,300.3,310.2,1471,45.2,48,0,0,0,0,0,0
5931,L53110,1,300.3,310.3,1483,51.6,50,0,0,0,0,0,0
5932,L53111,1,300.3,310.4,1336,54.4,52,0,0,0,0,0,0
5933,L53112,1,300.5,310.5,1515,36.6,54,0,0,0,0,0,0
5934,L53113,1,300.5,310.5,1373,47.4,56,0,0,0,0,0,0
5935,H35348,0,300.6,310.5,1454,51.2,58,0,0,0,0,0,0
5936,L53115,1,300.5,310.5,1646,34.5,63,0,0,0,0,0,0
5937,M20796,2,300.5,310.4,1548,37.3,65,0,0,0,0,0,0
5938,M20797,2,300.6,310.5,1462,41.3,68,0,0,0,0,0,0
5939,L53118,1,300.5,310.4,1702,33.1,71,0,0,0,0,0,0
5940,L53119,1,300.5,310.5,1409,60.9,73,0,0,0,0,0,0
5941,M20800,2,300.6,310.6,1427,52.8,75,0,0,0,0,0,0
5942,L53121,1,300.6,310.7,1438,48.5,78,1,0,0,0,0,0
5943,L53122,1,300.7,310.7,1450,43.4,80,0,0,0,0,0,0
5944,L53123,1,300.7,310.7,1541,41.3,82,0,0,0,0,0,0
5945,M20804,2,300.7,310.6,1484,38.0,84,0,0,0,0,0,0
5946,M20805,2,300.8,310.8,1415,44.5,87,0,0,0,0,0,0
5947,L53126,1,300.7,310.8,1496,46.4,90,0,0,0,0,0,0
5948,M20807,2,300.7,310.8,1465,45.2,92,0,0,0,0,0,0
5949,L53128,1,300.7,310.8,2113,18.5,95,0,0,0,0,0,0
5950,M20809,2,300.7,310.8,1506,44.0,97,0,0,0,0,0,0
5951,L53130,1,300.7,310.8,1689,28.9,100,0,0,0,0,0,0
5952,L53131,1,300.7,310.9,1650,29.4,102,0,0,0,0,0,0
5953,L53132,1,300.7,310.8,1563,33.8,104,0,0,0,0,0,0
5954,M20813,2,300.7,310.9,1486,38.9,106,0,0,0,0,0,0
5955,L53134,1,300.8,310.9,1732,25.7,109,0,0,0,0,0,0
5956,L53135,1,300.7,310.8,1653,31.6,111,0,0,0,0,0,0
5957,L53136,1,300.7,310.9,1535,37.1,113,0,0,0,0,0,0
5958,L53137,1,300.7,310.9,1637,37.2,115,0,0,0,0,0,0
5959,L53138,1,300.6,310.8,1533,38.5,117,0,0,0,0,0,0
5960,L53139,1,300.6,310.8,1378,51.2,119,0,0,0,0,0,0
5961,L53140,1,300.5,310.7,1606,33.5,121,0,0,0,0,0,0
5962,L53141,1,300.3,310.7,1539,32.3,123,0,0,0,0,0,0
5963,L53142,1,300.5,310.8,1728,26.3,125,0,0,0,0,0,0
5964,H35377,0,300.4,310.7,1656,36.3,127,0,0,0,0,0,0
5965,H35378,0,300.5,310.8,1631,30.5,132,0,0,0,0,0,0
5966,H35379,0,300.5,310.9,1447,46.5,137,0,0,0,0,0,0
5967,L53146,1,300.4,310.8,1396,49.3,142,0,0,0,0,0,0
5968,L53147,1,300.4,310.8,1390,52.5,144,0,0,0,0,0,0
5969,L53148,1,300.4,310.8,1348,56.0,146,0,0,0,0,0,0
5970,M20829,2,300.4,310.8,1491,35.9,148,0,0,0,0,0,0
5971,L53150,1,300.4,310.8,1520,37.6,151,0,0,0,0,0,0
5972,L53151,1,300.5,310.8,1509,33.0,153,0,0,0,0,0,0
5973,L53152,1,300.5,310.8,1445,46.6,155,0,0,0,0,0,0
5974,L53153,1,300.5,310.8,1354,51.8,157,0,0,0,0,0,0
5975,L53154,1,300.5,310.7,1488,39.4,159,0,0,0,0,0,0
5976,H35389,0,300.5,310.7,1654,28.6,161,0,0,0,0,0,0
5977,H35390,0,300.5,310.6,1378,51.5,166,0,0,0,0,0,0
5978,L53157,1,300.6,310.7,1750,30.6,171,0,0,0,0,0,0
5979,L53158,1,300.5,310.6,1448,46.3,173,0,0,0,0,0,0
5980,H35393,0,300.6,310.7,1501,45.3,175,0,0,0,0,0,0
5981,M20840,2,300.6,310.7,1654,32.0,180,0,0,0,0,0,0
5982,M20841,2,300.7,310.7,1347,46.5,183,0,0,0,0,0,0
5983,L53162,1,300.7,310.8,1486,37.1,186,0,0,0,0,0,0
5984,H35397,0,300.8,310.8,1466,45.2,188,0,0,0,0,0,0
5985,H35398,0,300.7,310.8,1346,52.0,193,0,0,0,0,0,0
5986,L53165,1,300.7,310.7,1314,42.4,198,0,0,0,0,0,0
5987,L53166,1,300.6,310.7,1440,52.5,200,0,0,0,0,0,0
5988,L53167,1,300.7,310.8,1608,39.5,202,0,0,0,0,0,0
5989,H35402,0,300.7,310.8,1296,58.2,204,0,0,0,0,0,0
5990,L53169,1,300.7,310.7,1507,46.1,209,0,0,0,0,0,0
5991,M20850,2,300.7,310.7,1343,51.6,211,0,0,0,0,0,0
5992,L53171,1,300.7,310.7,1416,40.4,214,0,0,0,0,0,0
5993,L53172,1,300.7,310.6,1288,47.2,216,0,0,0,0,0,0
5994,M20853,2,300.7,310.6,1407,42.4,218,0,0,0,0,0,0
5995,L53174,1,300.6,310.4,1608,39.2,221,0,0,0,0,0,0
5996,L53175,1,300.6,310.3,1920,22.3,223,0,0,0,0,0,0
5997,M20856,2,300.5,310.2,1386,48.2,225,0,0,0,0,0,0
5998,M20857,2,300.5,310.2,1571,34.6,228,0,0,0,0,0,0
5999,M20858,2,300.4,310.2,1613,36.9,231,0,0,0,0,0,0
6000,M20859,2,300.4,310.2,1671,30.5,234,1,1,0,0,0,0
6001,H35414,0,300.4,310.2,1431,43.2,0,0,0,0,0,0,0
6002,M20861,2,300.4,310.2,1380,47.3,5,0,0,0,0,0,0
6003,L53182,1,300.5,310.3,1683,31.5,8,0,0,0,0,0,0
6004,L53183,1,300.4,310.2,1529,36.2,10,0,0,0,0,0,0
6005,L53184,1,300.5,310.4,1761,26.5,12,0,0,0,0,0,0
6006,L53185,1,300.6,310.5,1570,38.3,14,0,0,0,0,0,0
6007,M20866,2,300.6,310.5,2156,18.0,16,0,0,0,0,0,0
6008,M20867,2,300.7,310.6,1349,54.5,19,0,0,0,0,0,0
6009,L53188,1,300.7,310.7,1431,39.3,22,0,0,0,0,0,0
6010,L53189,1,300.6,310.6,1931,22.0,24,0,0,0,0,0,0
6011,H35424,0,300.7,310.7,1428,43.4,26,0,0,0,0,0,0
6012,L53191,1,300.8,310.8,1564,36.2,31,0,0,0,0,0,0
6013,H35426,0,300.8,310.9,1425,44.0,33,0,0,0,0,0,0
6014,L53193,1,300.7,310.8,1597,30.5,38,0,0,0,0,0,0
6015,H35428,0,300.8,310.8,1618,32.8,40,0,0,0,0,0,0
6016,M20875,2,300.8,310.8,1520,38.0,45,0,0,0,0,0,0
6017,L53196,1,300.7,310.7,1425,45.3,48,0,0,0,0,0,0
6018,L53197,1,300.8,310.9,1398,38.2,50,0,0,0,0,0,0
6019,M20878,2,300.8,310.9,1557,31.6,52,0,0,0,0,0,0
6020,L53199,1,300.7,310.8,1519,43.9,55,0,0,0,0,0,0
6021,L53200,1,300.7,310.8,1619,34.9,57,0,0,0,0,0,0
6022,L53201,1,300.7,310.8,1814,21.4,59,0,0,0,0,0,0
6023,L53202,1,300.7,310.9,1521,39.4,61,0,0,0,0,0,0
6024,M20883,2,300.7,310.9,1369,51.2,63,0,0,0,0,0,0
6025,L53204,1,300.7,310.9,1356,65.3,66,1,0,0,1,0,0
6026,L53205,1,300.7,311.0,1336,53.3,68,0,0,0,0,0,0
6027,L53206,1,300.7,311.0,1403,48.3,70,0,0,0,0,0,0
6028,M20887,2,300.7,311.0,1413,44.3,72,0,0,0,0,0,0
6029,L53208,1,300.6,310.9,1472,47.6,75,0,0,0,0,0,0
6030,M20889,2,300.7,310.8,1452,47.9,77,0,0,0,0,0,0
6031,L53210,1,300.6,310.7,1397,53.7,80,0,0,0,0,0,0
6032,L53211,1,300.6,310.7,1455,40.6,82,0,0,0,0,0,0
6033,L53212,1,300.7,310.8,1754,27.7,84,0,0,0,0,0,0
6034,L53213,1,300.6,310.9,1471,37.9,86,0,0,0,0,0,0
6035,M20894,2,300.6,310.8,1389,48.1,88,0,0,0,0,0,0
6036,M20895,2,300.6,310.9,1702,30.3,91,0,0,0,0,0,0
6037,M20896,2,300.6,311.0,1401,54.6,94,0,0,0,0,0,0
6038,L53217,1,300.7,311.1,1426,46.2,97,0,0,0,0,0,0
6039,L53218,1,300.7,311.0,1496,38.3,99,0,0,0,0,0,0
6040,L53219,1,300.6,310.9,1433,42.6,101,0,0,0,0,0,0
6041,M20900,2,300.7,311.1,1438,46.6,103,0,0,0,0,0,0
6042,M20901,2,300.7,311.0,1418,49.3,106,0,0,0,0,0,0
6043,M20902,2,300.8,311.0,1580,36.6,109,0,0,0,0,0,0
6044,M20903,2,300.7,310.9,1468,41.8,112,0,0,0,0,0,0
6045,M20904,2,300.8,310.9,1522,41.7,115,0,0,0,0,0,0
6046,L53225,1,300.8,310.9,1311,55.8,118,0,0,0,0,0,0
6047,L53226,1,300.9,311.0,1316,56.5,120,0,0,0,0,0,0
6048,H35461,0,300.9,311.0,1853,23.6,122,0,0,0,0,0,0
6049,M20908,2,300.9,311.0,1556,38.8,127,0,0,0,0,0,0
6050,M20909,2,300.9,311.0,1567,34.3,130,0,0,0,0,0,0
6051,M20910,2,300.9,311.1,1546,37.7,133,0,0,0,0,0,0
6052,L53231,1,300.9,311.0,1382,51.2,136,0,0,0,0,0,0
6053,L53232,1,300.9,311.0,2003,20.2,138,0,0,0,0,0,0
6054,L53233,1,300.8,310.9,1748,29.9,140,0,0,0,0,0,0
6055,H35468,0,300.7,310.8,1518,40.1,142,0,0,0,0,0,0
6056,L53235,1,300.7,310.8,1475,42.0,147,0,0,0,0,0,0
6057,L53236,1,300.8,310.8,1634,29.2,149,0,0,0,0,0,0
6058,L53237,1,300.8,310.8,1689,32.9,151,0,0,0,0,0,0
6059,M20918,2,300.9,310.9,1636,35.3,153,0,0,0,0,0,0
6060,L53239,1,300.9,311.0,2235,15.8,156,0,0,0,0,0,0
6061,L53240,1,301.0,311.1,1615,35.6,158,0,0,0,0,0,0
6062,H35475,0,301.1,311.1,1618,29.5,160,0,0,0,0,0,0
6063,M20922,2,301.1,311.2,1407,53.0,165,0,0,0,0,0,0
6064,L53243,1,301.1,311.1,1450,43.3,168,0,0,0,0,0,0
6065,L53244,1,301.1,311.1,1889,23.8,170,0,0,0,0,0,0
6066,L53245,1,301.0,310.9,1568,38.2,172,0,0,0,0,0,0
6067,L53246,1,301.0,311.0,1804,25.8,174,0,0,0,0,0,0
6068,L53247,1,301.0,311.0,1582,37.5,176,0,0,0,0,0,0
6069,M20928,2,301.0,310.9,2047,17.9,178,0,0,0,0,0,0
6070,L53249,1,300.9,310.9,1601,34.0,181,0,0,0,0,0,0
6071,L53250,1,300.9,310.9,1615,32.0,183,0,0,0,0,0,0
6072,M20931,2,300.9,310.8,1452,43.6,185,0,0,0,0,0,0
6073,M20932,2,300.9,310.8,1695,30.2,188,0,0,0,0,0,0
6074,M20933,2,300.9,310.8,1790,26.2,191,0,0,0,0,0,0
6075,M20934,2,301.0,310.8,1533,39.3,194,0,0,0,0,0,0
6076,L53255,1,301.0,310.9,1813,28.5,197,0,0,0,0,0,0
6077,L53256,1,301.0,310.9,1492,36.7,199,0,0,0,0,0,0
6078,L53257,1,300.9,310.7,1479,43.3,201,0,0,0,0,0,0
6079,L53258,1,300.8,310.7,1339,59.1,203,1,0,0,0,1,0
6080,M20939,2,300.8,310.7,1371,44.7,205,0,0,0,0,0,0
6081,L53260,1,300.9,310.7,1468,36.2,208,0,0,0,0,0,0
6082,L53261,1,300.9,310.7,1517,41.7,210,0,0,0,0,0,0
6083,L53262,1,300.9,310.7,1352,46.4,212,0,0,0,0,0,0
6084,L53263,1,300.9,310.7,1389,50.0,214,0,0,0,0,0,0
6085,M20944,2,300.8,310.6,1505,36.2,0,0,0,0,0,0,0
6086,L53265,1,300.9,310.6,1538,36.7,3,0,0,0,0,0,0
6087,L53266,1,300.9,310.8,1482,37.0,5,0,0,0,0,0,0
6088,M20947,2,300.9,310.8,1599,33.0,7,0,0,0,0,0,0
6089,L53268,1,300.9,310.8,1476,39.0,10,0,0,0,0,0,0
6090,L53269,1,300.9,310.7,1509,37.5,12,0,0,0,0,0,0
6091,L53270,1,300.9,310.8,1708,29.1,14,0,0,0,0,0,0
6092,L53271,1,300.9,310.7,1412,57.5,16,0,0,0,0,0,1
6093,L53272,1,300.9,310.7,1658,28.5,18,0,0,0,0,0,0
6094,L53273,1,301.0,310.8,1375,57.2,20,0,0,0,0,0,0
6095,M20954,2,300.9,310.8,1402,48.1,22,0,0,0,0,0,0
6096,M20955,2,300.9,310.7,1452,47.3,25,0,0,0,0,0,0
6097,M20956,2,300.8,310.7,1483,40.8,28,0,0,0,0,0,0
6098,H35511,0,300.9,310.8,1477,38.4,31,0,0,0,0,0,0
6099,M20958,2,300.8,310.7,1924,22.4,36,0,0,0,0,0,0
6100,H35513,0,300.9,310.7,1609,28.7,39,0,0,0,0,0,0
6101,M20960,2,300.8,310.7,1886,21.1,44,0,0,0,0,0,0
6102,L53281,1,300.7,310.6,1616,29.6,47,0,0,0,0,0,0
6103,L53282,1,300.7,310.7,1442,43.2,49,0,0,0,0,0,0
6104,L53283,1,300.8,310.8,1407,45.1,51,0,0,0,0,0,0
6105,M20964,2,300.8,310.8,1461,41.3,53,0,0,0,0,0,0
6106,M20965,2,300.8,310.9,1522,46.2,56,0,0,0,0,0,0
6107,L53286,1,300.9,311.0,1432,48.1,59,0,0,0,0,0,0
6108,L53287,1,300.9,311.0,1438,49.0,61,0,0,0,0,0,0
6109,M20968,2,300.8,310.9,1678,28.1,63,0,0,0,0,0,0
6110,M20969,2,300.8,310.9,1514,38.7,66,0,0,0,0,0,0
6111,L53290,1,300.7,310.8,1534,41.3,69,0,0,0,0,0,0
6112,M20971,2,300.7,310.8,1486,41.2,71,0,0,0,0,0,0
6113,L53292,1,300.7,310.8,1925,22.0,74,0,0,0,0,0,0
6114,M20973,2,300.7,310.8,1724,30.0,76,0,0,0,0,0,0
6115,M20974,2,300.8,310.8,1549,35.5,79,0,0,0,0,0,0
6116,L53295,1,300.8,310.9,1457,47.7,82,0,0,0,0,0,0
6117,L53296,1,300.8,310.9,1453,43.9,84,0,0,0,0,0,0
6118,L53297,1,300.8,311.0,1578,44.4,86,0,0,0,0,0,0
6119,M20978,2,300.9,311.1,1325,61.4,88,0,0,0,0,0,0
6120,L53299,1,300.9,311.1,1471,39.3,91,0,0,0,0,0,0
6121,M20980,2,300.9,311.2,1472,40.0,93,0,0,0,0,0,0
6122,L53301,1,300.9,311.1,1457,37.4,96,0,0,0,0,0,0
6123,L53302,1,301.0,311.0,1402,55.3,98,0,0,0,0,0,0
6124,L53303,1,300.9,310.9,1477,41.5,100,0,0,0,0,0,0
6125,M20984,2,300.9,310.9,1727,30.1,102,0,0,0,0,0,0
6126,L53305,1,300.9,310.9,1995,20.2,105,0,0,0,0,0,0
6127,L53306,1,300.9,310.9,1370,52.5,107,0,0,0,0,0,0
6128,L53307,1,300.9,310.9,1228,66.4,109,0,0,0,0,0,0
