UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature Difference [k],Any Failure
4363,L51542,1,0.7391304347826093,0.5432098765432158,0.1623981373690338,0.5879120879120879,0.6679841897233201,0,0,0,0,0,0,-0.19592055823939347,0
4364,H33777,0,0.7391304347826093,0.5432098765432158,0.3934807916181607,0.2857142857142857,0.6758893280632411,0,0,0,0,0,0,-0.19592055823939347,0
4365,H33778,0,0.7391304347826093,0.5432098765432158,0.260186263096624,0.3585164835164835,0.6956521739130435,0,0,0,0,0,0,-0.19592055823939347,0
4366,L51545,1,0.7282608695652115,0.5308641975308674,0.1635622817229337,0.618131868131868,0.7154150197628458,0,0,0,0,0,0,-0.19739667203434408,0
4367,L51546,1,0.7282608695652115,0.518518518518519,0.1280558789289873,0.6538461538461537,0.7233201581027667,0,0,0,0,0,0,-0.20974235104669248,0
4368,H33781,0,0.7282608695652115,0.518518518518519,0.1623981373690338,0.5357142857142856,0.7312252964426877,0,0,0,0,0,0,-0.20974235104669248,0
4369,L51548,1,0.7282608695652115,0.5308641975308674,0.2887077997671712,0.3406593406593406,0.7509881422924901,0,0,0,0,0,0,-0.19739667203434408,0
4370,H33783,0,0.7282608695652115,0.518518518518519,0.330034924330617,0.3214285714285714,0.758893280632411,0,0,0,0,0,0,-0.20974235104669248,0
4371,L51550,1,0.7282608695652115,0.518518518518519,0.0814901047729919,0.7390109890109889,0.7786561264822134,1,0,1,0,1,0,-0.20974235104669248,1
4372,L51551,1,0.7282608695652115,0.5061728395061778,0.1816065192083819,0.4972527472527473,0.7865612648221343,0,0,0,0,0,0,-0.22208803005903377,0
4373,M19232,2,0.7173913043478208,0.481481481481488,0.1577415599534343,0.5206043956043956,0.7944664031620553,0,0,0,0,0,0,-0.23590982286633283,0
4374,M19233,2,0.7173913043478208,0.4938271604938293,0.2124563445867288,0.4409340659340659,0.8063241106719367,0,0,0,0,0,0,-0.22356414385399154,0
4375,L51554,1,0.7282608695652115,0.4938271604938293,0.2229336437718277,0.4258241758241758,0.8181818181818181,0,0,0,0,0,0,-0.23443370907138222,0
4376,L51555,1,0.7282608695652115,0.4938271604938293,0.1431897555296857,0.4464285714285714,0.826086956521739,0,0,0,0,0,0,-0.23443370907138222,0
4377,M19236,2,0.7173913043478208,0.481481481481488,0.2229336437718277,0.4230769230769231,0.83399209486166,0,0,0,0,0,0,-0.23590982286633283,0
4378,M19237,2,0.7065217391304301,0.481481481481488,0.1559953434225844,0.6208791208791208,0.8458498023715414,0,0,0,0,0,0,-0.22504025764894214,0
4379,M19238,2,0.7173913043478208,0.481481481481488,0.1263096623981374,0.5769230769230769,0.8577075098814229,0,0,0,0,0,0,-0.23590982286633283,0
4380,M19239,2,0.7065217391304301,0.4691358024691396,0.3282887077997672,0.3612637362637363,0.8695652173913043,0,0,0,0,0,0,-0.23738593666129054,0
4381,L51560,1,0.7173913043478208,0.481481481481488,0.1408614668218859,0.6208791208791208,0.8814229249011857,0,0,0,0,0,0,-0.23590982286633283,0
4382,L51561,1,0.7173913043478208,0.481481481481488,0.1618160651920839,0.5412087912087912,0.8893280632411067,0,0,0,0,0,0,-0.23590982286633283,0
4383,L51562,1,0.7065217391304301,0.4691358024691396,0.2077997671711292,0.4917582417582418,0.8972332015810276,0,0,0,0,0,0,-0.23738593666129054,0
4384,L51563,1,0.6956521739130395,0.4691358024691396,0.0756693830034924,0.8475274725274725,0.9051383399209486,1,0,1,0,1,0,-0.22651637144389986,1
4385,L51564,1,0.7065217391304301,0.481481481481488,0.160069848661234,0.5343406593406593,0.9130434782608696,0,0,0,0,0,0,-0.22504025764894214,0
4386,L51565,1,0.7065217391304301,0.4938271604938293,0.1594877764842841,0.5700549450549449,0.9209486166007904,1,1,0,0,0,0,-0.21269457863660085,1
4387,L51566,1,0.7173913043478208,0.4938271604938293,0.3207217694994179,0.385989010989011,0.0,0,0,0,0,0,0,-0.22356414385399154,0
4388,L51567,1,0.7282608695652115,0.5061728395061778,0.2118742724097788,0.489010989010989,0.0079051383399209,0,0,0,0,0,0,-0.22208803005903377,0
4389,L51568,1,0.7282608695652115,0.5061728395061778,0.310244470314319,0.3214285714285714,0.0158102766798418,0,0,0,0,0,0,-0.22208803005903377,0
4390,M19249,2,0.7391304347826093,0.5308641975308674,0.1088474970896391,0.5673076923076923,0.0237154150197628,1,0,1,0,0,0,-0.20826623725174187,1
4391,M19250,2,0.7499999999999929,0.5432098765432158,0.1472642607683353,0.5714285714285714,0.0355731225296442,0,0,0,0,0,0,-0.20679012345677705,0
4392,M19251,2,0.7499999999999929,0.5432098765432158,0.1164144353899884,0.6565934065934066,0.0474308300395256,1,0,1,0,0,0,-0.20679012345677705,1
4393,L51572,1,0.7499999999999929,0.5432098765432158,0.1688009313154831,0.5673076923076923,0.0592885375494071,0,0,0,0,0,0,-0.20679012345677705,0
4394,M19253,2,0.7499999999999929,0.5432098765432158,0.2351571594877765,0.4230769230769231,0.067193675889328,0,0,0,0,0,0,-0.20679012345677705,0
4395,L51574,1,0.7499999999999929,0.5308641975308674,0.1833527357392317,0.6167582417582418,0.0790513833992094,0,0,0,0,0,0,-0.21913580246912545,0
4396,L51575,1,0.7608695652173907,0.5432098765432158,0.2008149010477299,0.5027472527472526,0.0869565217391304,0,0,0,0,0,0,-0.21765968867417484,0
4397,H33810,0,0.7608695652173907,0.5432098765432158,0.1251455180442375,0.5370879120879121,0.0948616600790513,0,0,0,0,0,0,-0.21765968867417484,0
4398,L51577,1,0.7717391304347743,0.5555555555555571,0.2159487776484284,0.4656593406593407,0.1146245059288537,0,0,0,0,0,0,-0.21618357487921713,0
4399,M19258,2,0.7608695652173907,0.5432098765432158,0.2299185098952271,0.467032967032967,0.1225296442687746,0,0,0,0,0,0,-0.21765968867417484,0
4400,L51579,1,0.7608695652173907,0.5432098765432158,0.2823050058207218,0.3557692307692308,0.1343873517786561,0,0,0,0,0,0,-0.21765968867417484,0
4401,L51580,1,0.7608695652173907,0.5432098765432158,0.1076833527357392,0.6469780219780219,0.142292490118577,1,0,1,0,0,0,-0.21765968867417484,1
4402,H33815,0,0.7499999999999929,0.5308641975308674,0.1746216530849825,0.5467032967032966,0.150197628458498,0,0,0,0,0,0,-0.21913580246912545,0
4403,H33816,0,0.7608695652173907,0.5555555555555571,0.1967403958090804,0.412087912087912,0.1699604743083003,0,0,0,0,0,0,-0.20531400966183355,0
4404,L51583,1,0.7608695652173907,0.5432098765432158,0.1280558789289873,0.6332417582417582,0.1897233201581027,0,0,0,0,0,0,-0.21765968867417484,0
4405,M19264,2,0.7717391304347743,0.5555555555555571,0.1845168800931316,0.5782967032967032,0.1976284584980237,0,0,0,0,0,0,-0.21618357487921713,0
4406,L51585,1,0.7717391304347743,0.5555555555555571,0.0948777648428406,0.5728021978021978,0.2094861660079051,1,0,1,0,0,0,-0.21618357487921713,1
4407,L51586,1,0.7826086956521721,0.5679012345679055,0.0919674039580908,0.7513736263736264,0.217391304347826,1,0,1,0,0,0,-0.21470746108426653,1
4408,L51587,1,0.7608695652173907,0.5555555555555571,0.1315483119906868,0.7087912087912087,0.225296442687747,0,0,0,0,0,0,-0.20531400966183355,0
4409,L51588,1,0.7717391304347743,0.5432098765432158,0.4895227008149011,0.2074175824175824,0.2332015810276679,0,0,0,0,0,0,-0.22852925389155843,0
4410,M19269,2,0.7717391304347743,0.5432098765432158,0.1105937136204889,0.6978021978021978,0.2411067193675889,1,0,1,0,0,0,-0.22852925389155843,1
4411,L51590,1,0.7826086956521721,0.5555555555555571,0.2433061699650757,0.3901098901098901,0.2529644268774703,0,0,0,0,0,0,-0.22705314009661492,0
4412,L51591,1,0.7826086956521721,0.5679012345679055,0.3026775320139697,0.3818681318681319,0.2608695652173913,0,0,0,0,0,0,-0.21470746108426653,0
4413,L51592,1,0.7934782608695627,0.5925925925925952,0.1641443538998837,0.5412087912087912,0.2687747035573122,0,0,0,0,0,0,-0.20088566827696752,0
4414,M19273,2,0.8043478260869534,0.5925925925925952,0.1338766006984866,0.5975274725274724,0.2766798418972331,0,0,0,0,0,0,-0.2117552334943582,0
4415,L51594,1,0.8043478260869534,0.5925925925925952,0.2048894062863795,0.4876373626373626,0.2885375494071146,0,0,0,0,0,0,-0.2117552334943582,0
4416,L51595,1,0.7934782608695627,0.5802469135802468,0.2013969732246798,0.5343406593406593,0.2964426877470355,0,0,0,0,0,0,-0.21323134728931592,0
4417,M19276,2,0.7934782608695627,0.5802469135802468,0.2118742724097788,0.4436813186813187,0.3043478260869565,0,0,0,0,0,0,-0.21323134728931592,0
4418,L51597,1,0.7934782608695627,0.5802469135802468,0.1146682188591385,0.8653846153846153,0.3162055335968379,1,0,1,1,0,0,-0.21323134728931592,1
4419,L51598,1,0.7934782608695627,0.5679012345679055,0.2759022118742724,0.4038461538461539,0.3241106719367588,0,0,0,0,0,0,-0.2255770263016572,0
4420,M19279,2,0.7934782608695627,0.5555555555555571,0.8777648428405121,0.0961538461538461,0.3320158102766798,1,0,0,1,0,0,-0.2379227053140056,1
4421,H33834,0,0.7934782608695627,0.5555555555555571,0.410360884749709,0.2403846153846154,0.3438735177865612,0,0,0,0,0,0,-0.2379227053140056,0
4422,L51601,1,0.7934782608695627,0.5555555555555571,0.0913853317811409,0.8049450549450549,0.3636363636363636,1,0,1,0,0,0,-0.2379227053140056,1
4423,M19282,2,0.7934782608695627,0.5555555555555571,0.5756693830034926,0.184065934065934,0.3715415019762845,0,0,0,0,0,0,-0.2379227053140056,0
4424,M19283,2,0.7934782608695627,0.5555555555555571,0.2299185098952271,0.4835164835164835,0.3833992094861659,0,0,0,0,0,0,-0.2379227053140056,0
4425,M19284,2,0.7934782608695627,0.5555555555555571,0.269499417927823,0.3736263736263736,0.3952569169960474,0,0,0,0,0,0,-0.2379227053140056,0
4426,L51605,1,0.7826086956521721,0.5555555555555571,0.220605355064028,0.4546703296703296,0.4071146245059288,0,0,0,0,0,0,-0.22705314009661492,0
4427,L51606,1,0.7934782608695627,0.5679012345679055,0.1810244470314319,0.5027472527472526,0.4150197628458498,0,0,0,0,0,0,-0.2255770263016572,0
4428,M19287,2,0.7717391304347743,0.5432098765432158,0.1228172293364378,0.6195054945054944,0.4229249011857707,1,0,1,0,0,0,-0.22852925389155843,1
4429,L51608,1,0.7717391304347743,0.5432098765432158,0.429569266589057,0.239010989010989,0.4347826086956521,0,0,0,0,0,0,-0.22852925389155843,0
4430,M19289,2,0.7608695652173907,0.5432098765432158,0.3277066356228172,0.4065934065934066,0.4426877470355731,0,0,0,0,0,0,-0.21765968867417484,0
4431,H33844,0,0.7608695652173907,0.5432098765432158,0.3026775320139697,0.3653846153846153,0.4545454545454545,0,0,0,0,0,0,-0.21765968867417484,0
4432,H33845,0,0.7608695652173907,0.5555555555555571,0.160069848661234,0.6978021978021978,0.4743083003952569,0,0,0,0,0,0,-0.20531400966183355,0
4433,L51612,1,0.7717391304347743,0.5555555555555571,0.1612339930151339,0.5851648351648351,0.4940711462450592,0,0,0,0,0,0,-0.21618357487921713,0
4434,H33847,0,0.7717391304347743,0.5555555555555571,0.1554132712456345,0.5645604395604394,0.5019762845849802,0,0,0,0,0,0,-0.21618357487921713,0
4435,L51614,1,0.7717391304347743,0.5432098765432158,0.2258440046565775,0.3997252747252747,0.5217391304347826,0,0,0,0,0,0,-0.22852925389155843,0
4436,L51615,1,0.7608695652173907,0.5432098765432158,0.0890570430733411,0.6717032967032966,0.5296442687747035,1,0,1,0,0,0,-0.21765968867417484,1
4437,M19296,2,0.7717391304347743,0.5432098765432158,0.2380675203725262,0.4395604395604395,0.5375494071146245,0,0,0,0,0,0,-0.22852925389155843,0
4438,L51617,1,0.7717391304347743,0.5555555555555571,0.2386495925494761,0.3763736263736263,0.5494071146245059,0,0,0,0,0,0,-0.21618357487921713,0
4439,L51618,1,0.7717391304347743,0.5432098765432158,0.1455180442374855,0.6662087912087912,0.5573122529644269,0,0,0,0,0,0,-0.22852925389155843,0
4440,M19299,2,0.7717391304347743,0.5555555555555571,0.130384167636787,0.7142857142857142,0.5652173913043478,0,0,0,0,0,0,-0.21618357487921713,0
4441,L51620,1,0.7826086956521721,0.5679012345679055,0.1618160651920839,0.5521978021978021,0.5770750988142292,0,0,0,0,0,0,-0.21470746108426653,0
4442,L51621,1,0.7826086956521721,0.5555555555555571,0.0937136204889407,0.6428571428571428,0.5849802371541502,1,0,1,0,0,0,-0.22705314009661492,1
4443,L51622,1,0.7826086956521721,0.5555555555555571,0.2299185098952271,0.4258241758241758,0.592885375494071,0,0,0,0,0,0,-0.22705314009661492,0
4444,L51623,1,0.7826086956521721,0.5679012345679055,0.1379511059371362,0.7362637362637362,0.6007905138339921,0,0,0,0,0,0,-0.21470746108426653,0
4445,L51624,1,0.7717391304347743,0.5555555555555571,0.6146682188591385,0.1675824175824176,0.608695652173913,0,0,0,0,0,0,-0.21618357487921713,0
4446,L51625,1,0.7826086956521721,0.5555555555555571,0.3189755529685681,0.3585164835164835,0.616600790513834,0,0,0,0,0,0,-0.22705314009661492,0
4447,L51626,1,0.7826086956521721,0.5679012345679055,0.2421420256111758,0.4354395604395604,0.6245059288537549,0,0,0,0,0,0,-0.21470746108426653,0
4448,M19307,2,0.7826086956521721,0.5679012345679055,0.1862630966239814,0.5219780219780219,0.6324110671936758,0,0,0,0,0,0,-0.21470746108426653,0
4449,L51628,1,0.7717391304347743,0.5679012345679055,0.119906868451688,0.6510989010989011,0.6442687747035573,1,0,1,0,0,0,-0.20383789586686873,1
4450,M19309,2,0.7717391304347743,0.5679012345679055,0.1222351571594878,0.6936813186813185,0.6521739130434783,1,0,1,0,0,0,-0.20383789586686873,1
4451,L51630,1,0.7826086956521721,0.5679012345679055,0.2229336437718277,0.4601648351648351,0.6640316205533596,0,0,0,0,0,0,-0.21470746108426653,0
4452,L51631,1,0.7826086956521721,0.5679012345679055,0.2217694994179279,0.5096153846153846,0.6719367588932806,0,0,0,0,0,0,-0.21470746108426653,0
4453,M19312,2,0.7826086956521721,0.5679012345679055,0.1623981373690338,0.4862637362637363,0.6798418972332015,0,0,0,0,0,0,-0.21470746108426653,0
4454,L51633,1,0.7717391304347743,0.5555555555555571,0.1350407450523865,0.6854395604395604,0.691699604743083,0,0,0,0,0,0,-0.21618357487921713,0
4455,L51634,1,0.7717391304347743,0.5432098765432158,0.1356228172293364,0.618131868131868,0.6996047430830039,0,0,0,0,0,0,-0.22852925389155843,0
4456,H33869,0,0.7717391304347743,0.5432098765432158,0.249708963911525,0.3447802197802198,0.7075098814229248,0,0,0,0,0,0,-0.22852925389155843,0
4457,L51636,1,0.7608695652173907,0.5432098765432158,0.1856810244470315,0.5796703296703296,0.7272727272727272,0,0,0,0,0,0,-0.21765968867417484,0
4458,M19317,2,0.7826086956521721,0.5679012345679055,0.3154831199068685,0.3228021978021978,0.7351778656126482,0,0,0,0,0,0,-0.21470746108426653,0
4459,L51638,1,0.7934782608695627,0.5802469135802468,0.180442374854482,0.603021978021978,0.7470355731225296,0,0,0,0,0,0,-0.21323134728931592,0
4460,L51639,1,0.7934782608695627,0.5802469135802468,0.3346915017462165,0.3090659340659341,0.7549407114624506,0,0,0,0,0,0,-0.21323134728931592,0
4461,L51640,1,0.7934782608695627,0.5925925925925952,0.2491268917345751,0.3983516483516483,0.7628458498023715,0,0,0,0,0,0,-0.20088566827696752,0
4462,L51641,1,0.8043478260869534,0.5925925925925952,0.2759022118742724,0.3708791208791209,0.7707509881422925,0,0,0,0,0,0,-0.2117552334943582,0
4463,L51642,1,0.8043478260869534,0.5925925925925952,0.0552968568102445,0.879120879120879,0.7786561264822134,1,0,1,0,1,0,-0.2117552334943582,1
4464,L51643,1,0.8152173913043441,0.6049382716049436,0.4935972060535506,0.2211538461538461,0.7865612648221343,0,0,0,0,0,0,-0.2102791196994005,0
4465,L51644,1,0.8152173913043441,0.6049382716049436,0.2927823050058208,0.3667582417582418,0.7944664031620553,0,0,0,0,0,0,-0.2102791196994005,0
4466,L51645,1,0.8152173913043441,0.6049382716049436,0.1373690337601862,0.5412087912087912,0.8023715415019762,0,0,0,0,0,0,-0.2102791196994005,0
4467,L51646,1,0.8152173913043441,0.6049382716049436,0.1757857974388824,0.5123626373626373,0.8102766798418972,0,0,0,0,0,0,-0.2102791196994005,0
4468,L51647,1,0.8152173913043441,0.6049382716049436,0.2613504074505239,0.4684065934065933,0.8181818181818181,0,0,0,0,0,0,-0.2102791196994005,0
4469,L51648,1,0.8043478260869534,0.5925925925925952,0.3242142025611175,0.3461538461538461,0.826086956521739,0,0,0,0,0,0,-0.2117552334943582,0
4470,L51649,1,0.8043478260869534,0.5925925925925952,0.1618160651920839,0.5096153846153846,0.83399209486166,1,1,0,0,0,0,-0.2117552334943582,1
4471,L51650,1,0.8043478260869534,0.6049382716049436,0.230500582072177,0.4189560439560439,0.0,0,0,0,0,0,0,-0.1994095544820098,0
4472,L51651,1,0.8152173913043441,0.6049382716049436,0.2922002328288708,0.3475274725274725,0.0079051383399209,0,0,0,0,0,0,-0.2102791196994005,0
4473,L51652,1,0.8043478260869534,0.6049382716049436,0.1938300349243307,0.6167582417582418,0.0158102766798418,0,0,0,0,0,0,-0.1994095544820098,0
4474,L51653,1,0.8043478260869534,0.5925925925925952,0.2229336437718277,0.4409340659340659,0.0237154150197628,0,0,0,0,0,0,-0.2117552334943582,0
4475,L51654,1,0.8043478260869534,0.5925925925925952,0.2299185098952271,0.4285714285714286,0.0316205533596837,0,0,0,0,0,0,-0.2117552334943582,0
4476,L51655,1,0.8043478260869534,0.5925925925925952,0.1065192083818393,0.5219780219780219,0.0395256916996047,1,0,1,0,0,0,-0.2117552334943582,1
4477,L51656,1,0.7934782608695627,0.5802469135802468,0.1437718277066356,0.6634615384615384,0.0474308300395256,0,0,0,0,0,0,-0.21323134728931592,0
4478,L51657,1,0.7934782608695627,0.5679012345679055,0.2788125727590221,0.4175824175824176,0.0553359683794466,0,0,0,0,0,0,-0.2255770263016572,0
4479,L51658,1,0.7826086956521721,0.5555555555555571,0.179860302677532,0.5192307692307692,0.0632411067193675,0,0,0,0,0,0,-0.22705314009661492,0
4480,L51659,1,0.7934782608695627,0.5555555555555571,0.4394644935972062,0.2431318681318681,0.0711462450592885,0,0,0,0,0,0,-0.2379227053140056,0
4481,H33894,0,0.8043478260869534,0.5802469135802468,0.079743888242142,0.7060439560439561,0.0790513833992094,1,0,1,0,0,0,-0.2241009125067066,1
4482,M19341,2,0.7934782608695627,0.5802469135802468,0.2188591385331781,0.4299450549450549,0.0988142292490118,0,0,0,0,0,0,-0.21323134728931592,0
4483,H33896,0,0.8043478260869534,0.5925925925925952,0.2328288707799767,0.4546703296703296,0.1106719367588932,0,0,0,0,0,0,-0.2117552334943582,0
4484,L51663,1,0.8043478260869534,0.5802469135802468,0.1868451688009313,0.5343406593406593,0.1304347826086956,0,0,0,0,0,0,-0.2241009125067066,0
4485,M19344,2,0.7934782608695627,0.5802469135802468,0.1647264260768335,0.5398351648351648,0.1383399209486165,0,0,0,0,0,0,-0.21323134728931592,0
4486,L51665,1,0.8043478260869534,0.5802469135802468,0.2176949941792783,0.4381868131868132,0.150197628458498,0,0,0,0,0,0,-0.2241009125067066,0
4487,M19346,2,0.7934782608695627,0.5925925925925952,0.4639115250291036,0.2252747252747252,0.1581027667984189,0,0,0,0,0,0,-0.20088566827696752,0
4488,L51667,1,0.7826086956521721,0.5925925925925952,0.1559953434225844,0.4491758241758242,0.1699604743083003,0,0,0,0,0,0,-0.19001610305957684,0
4489,M19348,2,0.7826086956521721,0.5802469135802468,0.1984866123399301,0.4642857142857143,0.1778656126482213,0,0,0,0,0,0,-0.20236178207192523,0
4490,L51669,1,0.7826086956521721,0.5802469135802468,0.1856810244470315,0.5,0.1897233201581027,0,0,0,0,0,0,-0.20236178207192523,0
4491,L51670,1,0.7826086956521721,0.5802469135802468,0.4650756693830035,0.2266483516483516,0.1976284584980237,0,0,0,0,0,0,-0.20236178207192523,0
4492,H33905,0,0.7934782608695627,0.5802469135802468,0.140279394644936,0.6799450549450549,0.2055335968379446,0,0,0,0,0,0,-0.21323134728931592,0
4493,M19352,2,0.7934782608695627,0.5925925925925952,0.1466821885913853,0.7225274725274724,0.225296442687747,0,0,0,0,0,0,-0.20088566827696752,0
4494,L51673,1,0.8043478260869534,0.5925925925925952,0.19965075669383,0.4656593406593407,0.2371541501976284,0,0,0,0,0,0,-0.2117552334943582,0
4495,H33908,0,0.7934782608695627,0.5802469135802468,0.279976717112922,0.3612637362637363,0.2450592885375493,0,0,0,0,0,0,-0.21323134728931592,0
4496,L51675,1,0.7934782608695627,0.5802469135802468,0.1111757857974389,0.7335164835164835,0.2648221343873517,1,0,1,0,0,0,-0.21323134728931592,1
4497,M19356,2,0.7826086956521721,0.5802469135802468,0.2543655413271246,0.4423076923076923,0.2727272727272727,0,0,0,0,0,0,-0.20236178207192523,0
4498,L51677,1,0.7826086956521721,0.5679012345679055,0.2066356228172293,0.4423076923076923,0.2845849802371541,0,0,0,0,0,0,-0.21470746108426653,0
